Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,384.38,-41.62,-9.77
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,104887.3,6511.93,6.62
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,145.58,-37.82,-20.62
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,384.38,-41.62,-9.77
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,238.8,-3.8,-1.57
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,743.59,11.42,1.56
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Bioenergy,%,19.23,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Coal,%,104887.3,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Hydro,%,125.04,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Other Renewables,%,1.31,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Solar,%,190.87,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Wind,%,47.93,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,19.23,-1.44,-6.97
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Coal,ktCO2,104887.3,6511.93,6.62
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Hydro,ktCO2,125.04,-36.17,-22.44
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Other Renewables,ktCO2,1.31,-0.21,-13.82
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Solar,ktCO2,190.87,-7.88,-3.96
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Fuel,Wind,ktCO2,47.93,4.08,9.3
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Total,Total emissions,ktCO2,105271.68,6470.31,6.55
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Aggregate fuel,Clean,MW,8109.53,446.81,5.83
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Aggregate fuel,Fossil,MW,21950.0,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2490.46,27.75,1.13
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Aggregate fuel,Renewables,MW,8109.53,446.81,5.83
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Aggregate fuel,Wind and Solar,MW,5619.07,419.06,8.06
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Bioenergy,MW,131.75,3.75,2.93
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Coal,MW,21950.0,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Gas,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Hydro,MW,2358.71,24.0,1.03
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Other Renewables,MW,,,
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Solar,MW,2774.78,94.66,3.53
India,IND,Madhya Pradesh,MP,state,2022,Capacity,Fuel,Wind,MW,2844.29,324.4,12.87
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Clean,%,10.4,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Fossil,%,89.59,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,4.88,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Renewables,%,10.4,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,%,5.52,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Clean,GWh,15928.43,2266.82,16.59
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Fossil,GWh,137129.53,9218.19,7.21
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,7473.86,2145.95,40.28
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Renewables,GWh,15928.43,2266.82,16.59
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,GWh,8454.57,120.87,1.45
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Bioenergy,%,0.09,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Coal,%,89.59,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Hydro,%,4.77,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Other Renewables,%,0.02,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Solar,%,2.62,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Wind,%,2.9,,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Bioenergy,GWh,138.44,54.84,65.6
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Coal,GWh,137129.53,9218.19,7.21
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Hydro,GWh,7297.99,2088.03,40.08
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Other Renewables,GWh,37.43,3.08,8.97
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Solar,GWh,4013.24,36.81,0.93
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Fuel,Wind,GWh,4441.33,84.06,1.93
India,IND,Madhya Pradesh,MP,state,2022,Electricity generation,Total,Total Generation,GWh,153057.96,11485.01,8.11
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Clean,%,449.9,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Fossil,%,112446.22,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,208.41,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Renewables,%,449.9,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Wind and Solar,%,241.49,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Clean,ktCO2,449.9,65.52,17.05
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Fossil,ktCO2,112446.22,7558.92,7.21
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,208.41,62.83,43.16
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Renewables,ktCO2,449.9,65.52,17.05
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,241.49,2.69,1.13
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,737.6,-5.99,-0.81
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Bioenergy,%,31.84,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Coal,%,112446.22,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Hydro,%,175.15,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Other Renewables,%,1.42,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Solar,%,192.64,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Wind,%,48.85,,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Bioenergy,ktCO2,31.84,12.61,65.57
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Coal,ktCO2,112446.22,7558.92,7.21
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Hydro,ktCO2,175.15,50.11,40.08
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Other Renewables,ktCO2,1.42,0.11,8.4
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Solar,ktCO2,192.64,1.77,0.93
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Fuel,Wind,ktCO2,48.85,0.92,1.92
India,IND,Madhya Pradesh,MP,state,2022,Power sector emissions,Total,Total emissions,ktCO2,112896.12,7624.44,7.24
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Aggregate fuel,Clean,MW,8507.99,398.46,4.91
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Aggregate fuel,Fossil,MW,22000.0,50.0,0.23
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2493.65,3.19,0.13
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Aggregate fuel,Renewables,MW,8507.99,398.46,4.91
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Aggregate fuel,Wind and Solar,MW,6014.34,395.27,7.03
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Bioenergy,MW,134.94,3.19,2.42
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Coal,MW,22000.0,50.0,0.23
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Gas,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Hydro,MW,2358.71,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Other Renewables,MW,,,
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Solar,MW,3170.05,395.27,14.25
India,IND,Madhya Pradesh,MP,state,2023,Capacity,Fuel,Wind,MW,2844.29,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Clean,%,9.92,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Fossil,%,90.08,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,4.63,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Renewables,%,9.92,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Wind and Solar,%,5.29,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Clean,GWh,15866.85,-61.58,-0.39
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Fossil,GWh,144146.17,7016.64,5.12
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,7406.89,-66.97,-0.9
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Renewables,GWh,15866.85,-61.58,-0.39
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Aggregate fuel,Wind and Solar,GWh,8459.96,5.39,0.06
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Bioenergy,%,0.12,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Coal,%,90.08,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Hydro,%,4.49,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Other Renewables,%,0.02,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Solar,%,2.3,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Wind,%,2.99,,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Bioenergy,GWh,186.42,47.98,34.66
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Coal,GWh,144146.17,7016.64,5.12
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Hydro,GWh,7190.14,-107.85,-1.48
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Other Renewables,GWh,30.33,-7.1,-18.97
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Solar,GWh,3680.5,-332.74,-8.29
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Fuel,Wind,GWh,4779.46,338.13,7.61
India,IND,Madhya Pradesh,MP,state,2023,Electricity generation,Total,Total Generation,GWh,160013.02,6955.06,4.54
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Clean,%,445.82,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Fossil,%,118199.86,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,216.59,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Renewables,%,445.82,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,%,229.23,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Clean,ktCO2,445.82,-4.08,-0.91
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Fossil,ktCO2,118199.86,5753.64,5.12
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,216.59,8.18,3.92
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Renewables,ktCO2,445.82,-4.08,-0.91
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,229.23,-12.26,-5.08
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,741.48,3.88,0.53
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Bioenergy,%,42.88,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Coal,%,118199.86,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Hydro,%,172.56,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Other Renewables,%,1.15,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Solar,%,176.66,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Wind,%,52.57,,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Bioenergy,ktCO2,42.88,11.04,34.67
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Coal,ktCO2,118199.86,5753.64,5.12
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Hydro,ktCO2,172.56,-2.59,-1.48
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Other Renewables,ktCO2,1.15,-0.27,-19.01
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Solar,ktCO2,176.66,-15.98,-8.3
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Fuel,Wind,ktCO2,52.57,3.72,7.62
India,IND,Madhya Pradesh,MP,state,2023,Power sector emissions,Total,Total emissions,ktCO2,118645.68,5749.56,5.09
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Aggregate fuel,Clean,MW,10311.94,1803.95,21.2
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Aggregate fuel,Fossil,MW,22000.0,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2494.07,0.42,0.02
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Aggregate fuel,Renewables,MW,10311.94,1803.95,21.2
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Aggregate fuel,Wind and Solar,MW,7817.87,1803.53,29.99
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Bioenergy,MW,135.36,0.42,0.31
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Coal,MW,22000.0,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Gas,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Hydro,MW,2358.71,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Other Renewables,MW,,,
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Solar,MW,4973.58,1803.53,56.89
India,IND,Madhya Pradesh,MP,state,2024,Capacity,Fuel,Wind,MW,2844.29,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Clean,%,11.41,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Fossil,%,88.59,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,4.91,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Renewables,%,11.41,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Wind and Solar,%,6.5,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Clean,GWh,18848.16,2981.31,18.79
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Fossil,GWh,146307.67,2161.5,1.5
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,8111.11,704.22,9.51
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Renewables,GWh,18848.16,2981.31,18.79
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Aggregate fuel,Wind and Solar,GWh,10737.05,2277.09,26.92
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Bioenergy,%,0.12,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Coal,%,88.59,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Hydro,%,4.76,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Other Renewables,%,0.03,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Solar,%,3.65,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Wind,%,2.85,,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Bioenergy,GWh,194.03,7.61,4.08
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Coal,GWh,146307.67,2161.5,1.5
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Hydro,GWh,7860.52,670.38,9.32
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Other Renewables,GWh,56.56,26.23,86.48
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Solar,GWh,6032.96,2352.46,63.92
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Fuel,Wind,GWh,4704.09,-75.37,-1.58
India,IND,Madhya Pradesh,MP,state,2024,Electricity generation,Total,Total Generation,GWh,165155.83,5142.81,3.21
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Clean,%,576.76,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Fossil,%,119972.29,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,235.43,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Renewables,%,576.76,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Wind and Solar,%,341.33,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Clean,ktCO2,576.76,130.94,29.37
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Fossil,ktCO2,119972.29,1772.43,1.5
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,235.43,18.84,8.7
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Renewables,ktCO2,576.76,130.94,29.37
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,341.33,112.1,48.9
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,729.91,-11.57,-1.56
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Bioenergy,%,44.63,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Coal,%,119972.29,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Hydro,%,188.65,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Nuclear,%,0.0,,
